overall_rating,potential,value_euro,wage_euro,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),release_clause_euro,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes
66,66,475000.0,6000.0,1,2,2,618000.0,64,43,48,67,55,63,64,63,62,66,71,69,73,64,71,64,70,67,57,60,53,62,62,64,47,63,63,68,68,6,10,15,9,11
66,66,500000.0,2000.0,1,3,2,875000.0,45,31,49,65,34,45,33,42,56,64,79,81,74,66,71,52,63,77,62,33,70,67,53,44,47,60,57,66,65,11,11,10,13,13
66,67,750000.0,1000.0,1,3,3,1200000.0,57,47,52,68,58,64,62,58,65,69,77,70,84,67,69,54,49,89,70,58,79,63,52,58,56,62,61,65,58,10,15,10,8,15
66,66,350000.0,4000.0,1,3,2,648000.0,43,66,63,49,58,62,44,29,42,65,63,60,60,67,52,67,69,75,79,54,74,27,68,58,64,70,19,31,16,14,15,16,10,7
66,69,675000.0,1000.0,1,3,2,894000.0,29,22,64,57,29,41,28,24,49,54,54,54,57,61,54,31,66,73,79,19,62,65,21,29,35,67,62,68,64,13,12,7,15,12
66,66,600000.0,2000.0,1,3,2,750000.0,64,47,64,68,55,53,63,64,60,66,61,54,58,70,64,67,84,85,75,54,87,67,59,64,54,65,65,67,70,6,9,10,9,10
66,66,475000.0,6000.0,1,3,2,808000.0,61,22,59,61,27,58,53,35,56,62,72,68,69,63,58,44,66,74,70,39,74,64,52,42,28,59,60,67,66,13,10,10,16,13
66,75,850000.0,4000.0,1,4,2,1700000.0,55,52,55,58,47,64,53,43,54,61,88,88,76,58,55,55,63,75,72,47,64,62,54,56,42,60,61,64,61,7,9,13,14,7
66,66,400000.0,12000.0,1,3,3,760000.0,71,62,40,67,56,69,73,67,64,66,59,64,69,62,78,61,52,51,65,69,56,46,62,65,70,70,46,53,51,15,16,16,12,9
66,66,525000.0,6000.0,1,3,2,866000.0,39,67,60,71,34,62,60,46,66,65,72,66,71,63,59,46,55,76,66,58,77,61,36,64,22,56,61,60,63,9,6,10,8,14
66,71,725000.0,2000.0,1,3,2,1100000.0,65,24,64,57,31,48,34,25,39,58,77,80,69,61,67,57,81,78,71,22,67,58,45,33,30,50,63,65,66,14,13,13,13,14
66,68,800000.0,3000.0,1,3,3,1700000.0,39,64,57,46,43,66,36,37,28,65,79,88,68,65,65,64,72,67,79,62,45,14,68,47,55,64,23,16,20,8,13,13,14,7
66,66,475000.0,1000.0,1,3,3,689000.0,67,43,51,68,47,65,69,70,72,64,69,69,75,64,74,61,74,71,63,58,65,64,42,63,53,65,63,65,62,14,11,14,15,7
66,66,425000.0,4000.0,1,3,3,850000.0,52,45,69,64,32,63,40,48,60,65,63,66,67,64,70,51,71,70,65,41,75,72,51,49,51,60,66,65,64,9,6,7,10,14
66,67,625000.0,1000.0,1,3,2,1000000.0,64,53,58,63,55,62,53,35,56,60,74,76,69,56,67,56,68,76,75,44,59,61,63,56,44,60,65,64,62,10,10,15,9,10
66,68,650000.0,1000.0,1,5,2,991000.0,38,35,58,63,40,63,57,32,63,59,68,78,72,64,67,45,81,69,71,21,56,65,47,45,44,61,66,66,66,7,7,12,8,9
66,66,475000.0,4000.0,1,3,3,689000.0,49,47,43,66,59,63,57,58,58,65,70,69,64,69,76,51,51,73,62,54,65,67,52,63,50,65,62,63,64,10,10,6,16,16
66,66,550000.0,7000.0,1,3,3,1200000.0,67,64,53,68,60,65,64,61,64,68,67,69,66,62,76,72,52,65,68,74,68,46,64,67,56,65,63,60,57,13,7,16,7,8
66,66,260000.0,2000.0,1,3,2,455000.0,43,32,65,62,48,52,43,60,61,63,59,63,63,64,61,59,61,71,74,63,79,71,52,67,58,62,60,61,60,12,13,14,13,9
66,66,600000.0,3000.0,1,3,3,1100000.0,59,64,62,66,55,68,69,62,63,71,74,73,88,65,87,61,85,81,43,64,73,50,62,65,64,67,58,53,32,12,13,16,16,16
66,66,375000.0,2000.0,1,2,1,469000.0,11,9,14,23,9,17,14,11,27,13,26,24,37,62,45,21,63,41,60,5,23,14,5,27,10,37,19,14,11,64,67,58,69,63
66,66,475000.0,2000.0,1,3,2,665000.0,67,28,55,63,24,59,35,33,64,63,69,73,61,59,58,30,57,80,71,29,64,65,55,49,36,58,60,64,62,7,9,10,8,15
66,70,700000.0,2000.0,1,3,3,1100000.0,55,50,57,72,46,65,44,59,66,68,67,65,66,60,68,66,63,65,64,63,56,64,56,53,54,59,67,66,64,13,11,11,8,13
66,72,750000.0,2000.0,1,3,2,1300000.0,64,45,65,67,29,62,41,67,47,64,69,68,63,68,66,60,54,63,36,33,57,61,67,36,46,53,60,67,64,11,10,9,11,10
66,66,325000.0,2000.0,1,3,1,569000.0,15,14,11,32,14,15,13,11,33,32,32,32,55,62,44,33,50,27,59,12,23,15,7,26,25,40,30,13,15,67,68,64,65,64
66,80,1400000.0,3000.0,1,3,3,2800000.0,58,65,33,58,58,74,49,56,47,71,77,78,73,55,69,63,64,62,66,50,37,25,59,64,59,58,30,34,28,15,11,7,9,5
66,85,1300000.0,3000.0,1,4,3,2700000.0,37,66,59,56,54,71,43,39,45,70,84,80,78,61,65,68,91,59,64,57,28,23,57,48,65,50,29,22,18,9,15,14,6,11
66,71,850000.0,3000.0,1,4,3,1600000.0,58,52,63,68,42,69,41,35,64,64,83,78,66,62,77,65,74,75,85,56,68,63,60,65,44,66,58,65,60,16,7,14,15,11
66,72,875000.0,3000.0,1,3,4,1700000.0,55,58,40,64,59,71,64,57,59,67,73,71,90,56,83,61,66,67,52,54,56,48,62,67,55,61,29,48,49,10,14,13,8,15
66,66,675000.0,3000.0,1,3,2,844000.0,46,70,73,61,53,56,46,42,42,61,65,53,67,59,44,66,61,60,67,64,33,30,67,56,72,52,22,21,25,7,15,15,13,10
66,74,950000.0,2000.0,1,4,3,1400000.0,68,45,48,69,37,64,65,44,63,66,79,77,64,54,76,58,78,71,66,44,58,36,64,58,46,47,45,63,61,15,9,9,11,13
66,67,750000.0,3000.0,1,3,3,1200000.0,58,58,66,59,58,70,75,50,55,68,75,74,77,60,73,74,78,71,67,67,70,34,64,60,64,62,40,34,38,11,7,15,11,10
66,69,675000.0,2000.0,1,3,2,894000.0,54,44,62,72,34,54,49,58,69,57,49,60,60,62,60,72,72,73,74,56,67,65,49,54,51,62,64,65,63,12,16,15,11,9
66,66,475000.0,3000.0,1,3,2,689000.0,63,22,57,63,42,59,66,36,61,62,67,65,64,64,60,55,67,71,71,37,67,67,45,44,45,59,65,66,65,14,9,8,15,7
66,66,525000.0,3000.0,1,3,2,919000.0,63,62,53,66,53,61,62,58,64,63,58,63,61,59,41,64,85,86,76,54,71,59,56,64,68,66,63,66,61,13,7,9,14,14
66,66,500000.0,4000.0,1,3,2,625000.0,30,23,63,63,19,46,26,46,54,61,40,49,53,58,57,60,71,70,81,44,64,62,21,35,60,65,63,67,66,8,16,9,13,14
66,82,1100000.0,1000.0,1,2,1,2900000.0,13,6,11,28,8,18,10,10,24,25,29,36,34,68,35,15,53,23,62,9,23,18,18,44,14,41,19,13,11,67,62,49,64,71
66,78,1200000.0,26000.0,1,2,3,2600000.0,54,70,58,64,60,69,64,50,60,68,73,70,70,60,71,65,65,63,49,63,52,29,68,67,54,61,45,39,26,11,9,13,9,13
66,71,850000.0,3000.0,1,4,3,1300000.0,39,44,46,69,55,66,51,52,68,65,62,66,71,63,78,66,67,75,58,47,77,68,59,62,60,69,61,66,66,7,14,9,9,11
66,71,725000.0,4000.0,1,3,2,1300000.0,47,42,54,66,27,44,39,21,59,50,65,66,71,63,65,46,75,77,76,17,61,59,35,41,32,71,64,70,67,11,12,6,11,14
66,74,950000.0,1000.0,1,3,3,1400000.0,52,66,38,65,46,65,60,63,63,68,77,73,72,55,62,71,61,61,57,72,42,22,69,67,60,58,38,42,40,8,13,10,10,6
66,73,900000.0,2000.0,1,3,4,1800000.0,57,53,48,57,53,68,60,50,50,66,87,91,78,61,83,64,60,71,60,41,40,25,58,64,54,62,31,29,43,10,6,8,15,15
66,74,700000.0,7000.0,1,3,1,1300000.0,13,9,10,35,5,9,14,12,24,24,31,33,31,62,49,39,56,29,63,5,25,12,6,56,12,46,17,14,13,64,64,64,65,68
66,78,1000000.0,8000.0,1,3,2,2100000.0,59,31,56,64,26,68,33,32,54,57,74,77,62,62,65,32,72,74,78,29,55,63,47,41,36,48,67,69,63,8,16,14,11,10
66,75,1000000.0,1000.0,1,4,2,2400000.0,31,66,76,53,56,58,51,35,44,64,72,70,68,57,60,70,69,61,65,55,60,28,64,55,61,61,27,29,22,7,11,8,12,15
66,66,40000.0,1000.0,1,2,1,88000.0,21,12,12,24,11,14,15,19,22,19,28,23,18,71,21,23,27,22,44,13,27,24,11,26,20,60,19,16,17,66,64,63,64,65
66,73,925000.0,4000.0,1,3,3,2100000.0,34,68,67,62,57,66,49,33,41,63,61,64,57,57,57,65,69,67,61,61,46,26,69,41,68,57,19,16,17,5,8,13,8,13
66,74,950000.0,3000.0,1,3,3,2200000.0,69,55,42,69,42,70,55,38,59,70,76,75,61,63,61,72,46,59,50,53,55,23,64,56,65,57,26,37,31,11,10,11,6,12
66,66,525000.0,2000.0,1,3,2,656000.0,51,69,59,56,66,62,52,35,45,62,79,72,81,65,86,64,83,67,60,62,88,26,66,57,61,68,20,17,18,13,6,10,11,7
66,71,725000.0,6000.0,1,4,3,961000.0,66,57,62,65,43,68,39,52,56,66,73,78,63,60,58,66,68,78,81,54,57,56,60,63,42,66,62,66,61,16,8,10,14,10
66,66,525000.0,5000.0,1,3,2,761000.0,27,20,69,49,17,35,34,27,46,42,34,38,46,58,38,27,43,42,90,24,74,62,25,35,31,54,65,64,63,16,15,12,11,15
66,76,1000000.0,6000.0,1,3,3,2400000.0,60,61,46,70,37,66,61,59,67,69,60,56,68,60,67,47,62,53,53,63,53,53,56,70,51,63,48,63,52,14,12,11,14,14
66,70,700000.0,3000.0,1,2,2,1200000.0,37,34,67,63,29,55,35,27,50,62,50,54,47,64,62,45,68,55,61,38,62,66,37,30,48,49,60,69,68,7,8,11,7,7
66,70,700000.0,2000.0,1,2,3,1000000.0,62,23,58,64,25,63,33,28,60,65,72,72,63,65,67,24,62,73,65,22,51,62,61,35,37,62,64,65,63,8,13,13,9,12
66,76,925000.0,1000.0,1,2,2,1400000.0,47,20,71,52,26,30,23,26,49,47,54,62,55,63,64,39,74,62,71,22,68,62,21,31,36,68,67,67,59,11,6,15,7,14
66,69,675000.0,4000.0,1,3,2,1100000.0,34,35,65,63,31,35,38,30,61,56,63,67,65,53,67,44,82,77,63,41,64,61,61,37,37,60,67,68,71,14,13,9,15,9
66,70,600000.0,4000.0,1,2,1,885000.0,19,9,20,29,12,13,13,8,26,25,42,43,33,66,37,19,57,30,68,9,31,18,11,37,16,38,14,16,14,70,63,64,63,65
66,75,775000.0,1000.0,1,2,3,1300000.0,64,25,50,65,25,67,36,27,59,65,69,72,58,63,85,36,67,65,56,30,68,64,52,58,37,59,64,67,64,7,10,9,7,9
66,81,1300000.0,2000.0,1,4,2,3100000.0,34,23,62,65,35,56,35,29,55,63,62,81,60,63,48,40,68,72,76,23,56,70,34,55,45,51,68,68,62,13,12,13,14,6
66,71,725000.0,1000.0,1,2,2,1100000.0,56,62,45,70,54,55,31,36,62,67,63,66,75,67,69,60,70,65,68,68,58,59,49,63,40,60,65,67,60,14,11,11,10,12
66,73,750000.0,2000.0,1,3,3,1500000.0,67,46,46,62,41,68,55,67,66,66,82,85,75,62,77,68,64,69,60,42,47,63,65,62,49,62,59,63,60,12,16,9,9,10
66,80,1400000.0,2000.0,1,3,3,3100000.0,54,64,49,69,55,63,54,57,67,67,67,64,63,60,73,65,52,64,58,59,45,32,64,68,53,59,44,47,56,12,11,9,11,13
66,74,700000.0,5000.0,1,3,1,1500000.0,20,8,18,31,17,21,19,9,26,21,49,61,35,58,66,23,60,39,69,5,25,17,8,23,23,51,17,19,20,65,66,58,61,72
66,76,925000.0,3000.0,1,3,2,1300000.0,55,51,60,67,48,61,58,46,65,66,67,65,59,65,66,60,59,69,73,47,48,66,50,65,54,67,68,65,64,11,12,8,14,7
66,66,40000.0,1000.0,2,3,1,70000.0,18,10,13,31,12,11,10,12,35,20,39,42,32,63,41,17,59,32,59,12,44,23,15,33,12,59,9,13,14,64,65,65,66,64
66,66,375000.0,3000.0,1,1,1,806000.0,19,5,8,23,10,7,24,23,18,16,36,28,37,65,46,6,54,38,66,5,27,24,12,50,13,57,17,8,4,64,64,67,66,65
66,74,825000.0,3000.0,1,3,2,1600000.0,27,25,65,50,29,34,28,31,35,51,68,67,43,59,54,44,73,63,77,21,60,62,27,30,46,60,64,72,68,11,9,13,9,12
66,67,600000.0,10000.0,1,3,2,1100000.0,65,51,57,66,51,59,50,45,51,64,77,77,70,65,67,52,56,75,76,61,66,57,60,53,59,49,60,63,64,11,10,9,13,11
66,66,500000.0,10000.0,1,4,3,850000.0,53,46,50,67,42,65,49,41,63,68,70,71,70,72,71,55,49,80,63,58,71,62,59,64,44,65,54,64,58,11,10,11,16,15
66,69,650000.0,4000.0,1,2,2,1000000.0,42,29,61,65,30,36,36,34,41,65,68,72,55,55,67,49,73,69,57,26,62,70,25,37,45,58,66,70,72,15,6,14,14,6
66,76,875000.0,2000.0,1,4,2,1500000.0,52,46,68,58,38,52,41,37,58,65,78,75,77,66,67,54,75,72,69,51,64,62,34,48,35,54,63,67,65,6,6,12,6,7
66,73,675000.0,2000.0,1,2,1,1100000.0,20,11,21,33,14,24,27,21,46,35,41,48,45,58,32,52,60,39,61,18,24,18,7,31,23,46,10,23,22,63,71,64,67,63
66,74,825000.0,1000.0,1,3,2,1300000.0,22,30,70,40,25,28,30,47,35,58,49,38,56,70,50,62,68,67,82,37,54,64,31,30,40,49,70,63,66,9,7,14,10,12
66,66,425000.0,2000.0,1,3,2,531000.0,42,17,60,60,24,22,24,25,60,60,65,67,53,65,52,54,77,66,80,32,75,64,36,45,25,63,60,63,63,7,9,16,7,6
66,67,775000.0,6000.0,1,4,3,1400000.0,59,59,52,63,44,68,54,36,37,67,86,90,78,62,65,63,70,64,66,55,31,23,63,49,60,62,40,20,17,12,7,15,14,9
66,66,475000.0,2000.0,1,2,2,641000.0,66,27,54,55,21,59,61,32,62,58,80,80,67,58,63,22,63,76,71,22,67,59,58,49,64,55,65,63,64,6,7,15,8,13
66,73,775000.0,2000.0,1,3,2,1300000.0,28,49,59,58,23,42,23,55,65,64,62,68,55,64,70,70,76,69,75,68,63,63,20,40,50,65,64,65,64,8,13,9,10,14
66,77,975000.0,2000.0,1,2,2,1600000.0,47,21,63,60,40,44,43,36,51,53,71,72,62,60,56,48,76,54,68,25,68,60,38,33,39,49,70,64,64,11,8,15,13,9
66,69,675000.0,1000.0,1,3,2,962000.0,26,19,76,57,28,27,27,23,67,57,33,32,31,61,32,57,30,53,92,56,72,63,30,48,33,56,63,68,53,14,9,9,8,14
66,71,875000.0,11000.0,1,3,3,1700000.0,49,65,67,60,57,70,62,37,40,66,78,75,63,55,60,63,73,68,69,59,67,26,65,51,64,62,44,31,28,15,7,16,15,6
66,66,525000.0,2000.0,1,2,3,761000.0,70,44,59,60,31,64,37,38,58,62,74,75,76,62,82,42,61,66,54,32,70,64,58,60,57,60,64,65,60,12,10,13,8,9
66,66,625000.0,3000.0,1,3,2,906000.0,53,68,75,68,52,59,42,39,63,70,46,37,38,67,39,68,46,76,86,62,60,45,73,67,64,69,51,45,32,11,10,13,6,5
66,66,475000.0,3000.0,1,3,3,831000.0,65,66,60,63,52,67,58,47,56,64,78,78,75,66,68,71,71,78,83,69,69,60,66,54,60,50,59,59,58,11,12,12,6,11
66,66,425000.0,2000.0,1,3,2,744000.0,32,31,65,53,47,43,36,39,52,52,37,37,38,63,70,42,63,76,85,37,63,64,23,46,41,63,66,65,62,12,14,11,12,9
66,66,625000.0,4000.0,1,2,2,875000.0,70,49,56,71,35,59,45,57,63,57,73,80,63,64,63,70,81,72,64,61,75,53,70,62,40,57,63,61,58,11,8,9,13,14
66,67,600000.0,1000.0,1,3,2,915000.0,66,41,53,68,45,63,65,63,67,64,69,65,67,67,58,65,80,74,67,62,70,63,61,46,61,67,67,63,66,11,15,15,11,12
66,70,675000.0,3000.0,1,3,3,1200000.0,71,49,59,65,44,64,77,76,63,66,69,67,70,62,69,60,71,71,66,63,67,62,64,63,43,63,61,65,66,14,9,6,15,10
66,66,575000.0,2000.0,1,4,3,1000000.0,67,62,52,66,33,62,79,36,59,60,66,74,67,69,65,36,59,71,69,50,61,44,69,67,58,62,52,27,34,7,6,6,15,15
66,66,500000.0,4000.0,1,3,3,625000.0,70,29,62,58,42,64,61,32,46,67,70,71,72,61,73,42,89,49,56,17,62,64,29,37,38,57,66,70,65,8,10,10,10,8
66,66,700000.0,3000.0,1,3,3,1100000.0,66,60,55,70,64,67,74,67,62,69,65,50,74,64,78,68,58,66,51,62,52,44,63,66,60,65,54,44,23,12,14,13,16,13
66,66,475000.0,2000.0,1,3,2,641000.0,54,44,56,65,36,61,41,40,65,64,71,64,69,62,65,29,58,70,72,46,78,64,59,63,41,62,54,71,66,12,13,10,9,7
66,66,425000.0,1000.0,1,3,2,914000.0,37,28,68,37,36,39,37,32,38,42,72,74,61,59,67,42,70,74,68,28,64,64,34,37,50,51,60,75,70,14,13,10,14,14
66,74,725000.0,4000.0,1,3,1,1500000.0,10,8,16,55,8,18,13,11,47,25,32,42,42,60,35,55,62,42,67,6,25,15,6,45,12,48,13,16,17,67,65,65,65,67
66,74,825000.0,2000.0,1,2,2,1300000.0,43,43,60,68,31,62,40,40,66,65,60,63,65,63,68,47,80,84,65,55,62,63,63,62,42,62,60,61,57,10,8,12,11,15
66,66,90000.0,3000.0,1,3,2,117000.0,70,66,62,73,69,60,72,71,70,72,56,39,60,62,61,65,55,53,57,72,60,63,47,67,70,75,64,60,58,15,12,14,12,9
66,70,700000.0,1000.0,1,2,3,998000.0,61,42,47,68,32,64,35,33,62,68,59,59,70,54,70,60,59,72,71,49,70,59,54,48,40,59,75,66,64,11,7,9,15,15
66,67,750000.0,4000.0,1,3,3,1200000.0,59,60,46,56,63,68,54,56,50,64,91,90,68,64,70,74,71,69,64,64,63,41,58,57,50,64,37,38,29,9,14,11,8,12
66,74,950000.0,3000.0,1,3,3,1900000.0,51,67,55,64,58,69,47,32,57,66,78,77,79,57,74,55,73,70,68,62,55,30,69,72,48,63,34,39,35,12,9,14,8,15
66,71,850000.0,4000.0,1,2,3,1700000.0,54,64,58,67,32,64,53,57,59,66,72,66,62,64,59,68,59,81,73,48,49,52,61,69,48,56,57,56,50,16,13,13,15,16
66,76,900000.0,1000.0,1,2,2,1400000.0,59,29,57,63,31,56,36,53,53,56,92,90,83,64,78,28,78,86,44,32,59,65,48,42,37,60,51,53,57,11,11,13,9,14
66,74,800000.0,3000.0,1,3,2,1400000.0,60,32,48,65,36,66,40,38,57,60,80,77,76,60,71,43,62,76,66,39,55,62,60,49,42,53,67,66,64,15,14,13,9,7
66,66,550000.0,1000.0,1,2,2,853000.0,64,46,57,64,30,59,54,32,56,59,72,72,58,66,58,48,59,79,64,38,58,63,55,57,37,66,65,61,65,6,11,7,13,9
66,66,625000.0,3000.0,1,4,3,906000.0,62,63,63,67,70,67,72,68,60,67,59,58,68,63,46,73,35,32,65,68,50,34,64,66,66,68,28,23,33,12,6,14,14,13
66,66,500000.0,2000.0,1,3,2,625000.0,22,18,63,56,23,41,43,27,46,56,42,51,46,56,42,43,68,71,82,42,68,61,33,31,37,50,68,68,61,14,14,10,14,9
66,70,700000.0,2000.0,1,3,2,928000.0,30,30,60,54,20,31,22,23,41,43,50,41,48,56,66,50,83,62,88,26,51,68,35,27,34,63,62,70,69,14,9,11,8,8
66,66,200000.0,3000.0,1,2,2,300000.0,28,39,74,50,37,38,38,38,48,54,36,39,53,51,45,39,49,33,78,31,67,63,31,44,42,57,71,67,64,6,7,11,7,6
66,75,975000.0,6000.0,1,3,3,2200000.0,49,59,55,72,40,66,60,60,66,70,62,63,66,61,71,52,56,59,54,58,44,57,60,68,48,61,56,60,53,10,13,14,12,8
66,67,575000.0,1000.0,1,4,2,877000.0,39,60,49,70,30,62,32,38,70,64,59,55,60,66,56,42,54,57,79,58,72,62,64,62,43,60,60,60,62,12,6,11,6,10
66,66,550000.0,3000.0,1,2,2,688000.0,70,30,37,67,28,55,34,31,60,59,80,82,82,63,75,21,72,74,78,22,76,60,51,37,37,49,56,69,62,14,14,10,9,9
66,78,1100000.0,2000.0,1,3,2,1700000.0,55,32,49,69,30,58,37,33,66,60,53,31,65,67,59,62,51,74,74,62,62,63,64,69,43,55,61,60,56,14,10,13,14,13
66,69,825000.0,2000.0,1,3,3,1300000.0,59,59,41,61,46,70,55,43,47,67,81,80,68,64,67,70,55,64,69,40,51,43,65,59,54,49,42,49,44,6,16,14,15,14
66,66,650000.0,3000.0,1,4,3,943000.0,65,65,67,67,64,64,59,60,66,66,69,69,71,60,59,67,71,82,66,69,64,35,64,62,69,57,64,66,61,11,10,13,15,15
66,71,725000.0,5000.0,1,3,2,1500000.0,31,17,65,31,40,30,27,30,29,48,74,78,71,62,35,35,80,69,84,25,70,65,53,39,33,57,57,69,67,14,8,6,6,12
66,66,400000.0,4000.0,1,3,2,620000.0,62,66,62,65,64,65,58,49,61,62,66,71,66,71,61,70,60,63,67,62,48,43,71,63,61,64,42,39,29,7,16,11,13,10
66,66,475000.0,6000.0,1,3,2,879000.0,75,45,68,66,42,50,45,75,65,68,75,49,56,63,57,60,59,72,61,67,68,65,41,50,68,58,74,63,57,15,18,11,14,11
66,67,750000.0,3000.0,1,5,3,1100000.0,64,58,57,70,63,65,70,53,66,66,58,67,67,64,71,70,64,62,61,70,45,54,59,68,61,68,55,60,59,15,11,11,9,7
66,66,350000.0,2000.0,1,3,3,473000.0,67,53,59,67,37,67,65,56,58,66,58,64,70,57,80,64,65,77,64,59,71,65,64,62,60,59,54,66,69,15,9,7,14,8
66,72,750000.0,1000.0,1,3,3,1200000.0,68,59,53,63,45,58,66,51,65,63,87,80,68,64,71,51,59,70,63,55,70,61,58,59,50,56,60,63,62,10,7,12,6,12
66,75,750000.0,2000.0,1,2,1,1300000.0,13,17,15,27,14,12,15,18,24,15,41,46,48,62,52,25,63,28,51,19,21,8,12,32,28,27,18,15,12,67,65,60,64,67
66,72,900000.0,7000.0,1,4,2,1300000.0,41,66,59,51,53,64,52,32,32,62,84,85,71,64,61,71,63,68,77,61,61,17,57,55,52,51,42,32,28,11,15,9,9,14
66,66,675000.0,4000.0,1,2,3,1200000.0,61,63,56,58,63,71,53,58,50,66,79,82,77,58,78,61,48,69,74,62,66,45,63,59,56,64,23,39,37,15,8,12,15,7
66,66,675000.0,1000.0,1,3,2,911000.0,32,64,70,46,60,60,58,48,35,58,75,67,71,68,78,67,76,72,62,62,41,15,72,58,67,65,19,22,13,10,11,7,7,6
66,73,900000.0,3000.0,1,3,2,1300000.0,59,50,55,67,69,61,65,65,65,65,63,70,72,67,75,75,58,77,62,70,64,63,61,68,43,66,57,57,55,15,8,8,8,6
66,80,1200000.0,6000.0,1,2,1,3000000.0,14,16,20,26,16,17,15,13,26,22,43,47,38,64,37,24,48,30,46,14,32,28,12,37,20,54,10,21,20,66,62,55,66,68
66,66,425000.0,4000.0,1,3,2,638000.0,51,49,69,62,39,61,37,44,58,53,69,73,69,61,68,54,65,82,70,40,74,67,52,45,46,51,65,66,68,13,8,13,10,9
66,72,875000.0,3000.0,1,3,3,2000000.0,51,47,41,67,53,73,58,53,59,72,70,64,91,61,90,72,55,55,37,40,47,26,66,61,53,59,30,39,41,6,14,8,6,10
66,72,875000.0,2000.0,1,3,3,1300000.0,62,65,47,67,43,65,65,53,63,65,72,73,75,65,75,64,61,71,65,59,57,54,66,65,24,58,25,59,46,6,7,13,14,8
66,66,475000.0,4000.0,1,3,2,903000.0,62,41,62,65,47,52,54,54,53,62,66,61,47,58,53,71,61,74,81,56,76,66,48,52,62,61,72,71,63,11,8,19,9,17
66,67,600000.0,2000.0,1,4,3,945000.0,60,55,72,65,40,67,59,39,59,67,55,65,56,65,58,76,76,68,73,62,72,66,60,59,49,62,64,65,65,23,17,18,23,17
66,66,550000.0,4000.0,1,3,2,1000000.0,55,34,45,70,22,33,26,49,54,45,58,52,56,68,68,52,72,64,68,40,67,75,24,62,55,63,65,71,71,16,14,15,18,15
66,71,725000.0,3000.0,1,3,3,1300000.0,57,61,54,70,49,63,56,56,68,65,73,70,74,59,75,57,67,77,68,64,69,60,63,65,57,66,62,59,58,8,7,8,6,6
66,66,600000.0,3000.0,1,4,3,780000.0,67,63,60,61,66,66,59,54,51,69,56,70,75,64,56,62,83,70,74,58,55,37,68,74,69,76,20,36,21,7,11,8,9,12
66,68,650000.0,2000.0,1,3,3,991000.0,68,22,48,64,25,68,45,34,64,66,66,69,76,65,73,66,63,78,59,29,55,61,37,56,33,61,67,65,62,10,8,9,8,6
66,66,575000.0,5000.0,1,4,2,1000000.0,36,64,64,55,59,59,45,37,42,62,76,79,82,66,78,66,81,78,74,60,82,29,62,44,61,57,22,17,19,5,7,7,6,7
66,67,750000.0,2000.0,1,2,3,1400000.0,60,29,57,72,32,64,33,39,68,67,63,52,69,64,74,53,55,73,48,43,73,66,62,57,43,67,62,68,64,12,14,9,7,10
66,82,1300000.0,2000.0,1,4,3,2600000.0,54,55,41,66,55,69,75,70,66,71,71,70,68,55,68,65,64,55,54,70,54,48,54,64,50,64,51,49,57,9,6,10,6,12
66,78,925000.0,1000.0,1,3,3,1600000.0,46,46,55,68,41,65,50,44,67,68,69,57,59,63,67,60,56,65,63,44,61,66,64,64,46,58,63,63,58,6,11,7,14,10
66,68,775000.0,6000.0,1,3,3,1300000.0,66,56,50,61,37,67,65,61,53,65,84,84,82,63,85,67,73,62,57,49,52,33,66,64,38,62,52,32,26,6,12,6,15,14
66,67,750000.0,2000.0,1,3,3,994000.0,57,61,44,62,55,67,66,33,50,66,85,85,78,64,71,60,59,65,73,59,44,31,64,62,59,58,38,29,33,15,13,11,13,10
66,66,525000.0,5000.0,1,2,3,1100000.0,65,31,67,62,58,64,66,60,57,64,67,67,65,65,62,71,68,64,68,66,79,65,58,60,45,63,66,66,61,13,14,11,9,11
66,66,375000.0,1000.0,1,2,1,544000.0,11,10,13,23,10,19,10,12,22,22,36,40,41,63,53,23,62,24,69,12,29,13,15,46,22,38,8,15,10,64,66,67,63,66
66,73,900000.0,1000.0,1,3,3,1400000.0,43,63,50,66,45,65,48,47,60,68,71,67,62,64,67,73,76,82,78,70,63,64,62,64,35,58,58,61,47,13,11,7,8,12
66,81,1100000.0,10000.0,1,3,2,2800000.0,49,56,60,68,39,60,59,51,64,62,76,71,76,65,69,63,56,62,62,58,69,62,43,61,54,60,65,68,66,10,5,12,12,7
66,79,1100000.0,1000.0,1,3,3,2400000.0,63,54,59,70,48,68,51,44,65,69,73,73,70,62,63,63,82,72,65,52,68,72,58,64,51,66,61,52,44,10,15,14,11,7
66,66,475000.0,6000.0,1,4,2,879000.0,70,51,61,65,48,45,48,62,62,73,64,66,52,60,71,61,64,63,58,60,79,53,52,47,65,59,70,60,72,16,11,11,17,13
66,66,260000.0,1000.0,1,3,2,364000.0,46,52,73,69,29,21,36,31,71,60,43,46,42,64,59,45,41,56,75,28,78,52,48,47,60,70,69,72,63,9,7,10,13,10
66,66,675000.0,3000.0,1,4,3,1000000.0,64,52,55,63,55,67,69,59,61,65,75,70,70,65,66,72,70,73,64,69,67,62,62,57,52,63,63,67,62,8,12,7,8,14
